model,config_name,config,aggregation,preprocessing,num_groups,group_sizes,local_radius,aggregation_name,scale_factor,mode,mode_internal,classifier,best_params,test_roc_auc,cv_roc_auc,overfitting_gap,feature_dim,convergence_ok,cv_stability,strategy
point_m2ae_encoder,C2A2v4,C2,A2,v4,"[512, 256, 64]","[24, 16, 16]","[0.32, 0.64, 1.28]",mean_std_min_max,1.75,PCA 32D,pca_features,logistic,"{'C': 0.001, 'l1_ratio': 0.1}",0.5,0.5,0.0,32,False,0.0,point_m2ae_lc_30_configurations
point_m2ae_encoder,C2A2v5,C2,A2,v5,"[512, 256, 64]","[24, 16, 16]","[0.32, 0.64, 1.28]",mean_std_min_max,2.0,Raw,raw_features,logistic,"{'C': 0.01, 'l1_ratio': 0.4}",0.5,0.5440044023687081,0.018983205711967877,1536,False,0.035510852277172385,point_m2ae_lc_30_configurations
point_m2ae_encoder,C2A2v5,C2,A2,v5,"[512, 256, 64]","[24, 16, 16]","[0.32, 0.64, 1.28]",mean_std_min_max,2.0,PCA 32D,pca_features,logistic,"{'C': 0.001, 'l1_ratio': 0.1}",0.5,0.5,0.0,32,False,0.0,point_m2ae_lc_30_configurations
point_m2ae_encoder,C2A3v1,C2,A3,v1,"[512, 256, 64]","[24, 16, 16]","[0.32, 0.64, 1.28]",multi_level,1.0,Raw,raw_features,logistic,"{'C': 0.01, 'l1_ratio': 0.7}",0.5,0.5104037659200703,-0.02165669902305578,576,False,0.04108899875509402,point_m2ae_lc_30_configurations
point_m2ae_encoder,C2A3v1,C2,A3,v1,"[512, 256, 64]","[24, 16, 16]","[0.32, 0.64, 1.28]",multi_level,1.0,PCA 32D,pca_features,logistic,"{'C': 0.1, 'l1_ratio': 0.5}",0.5347786811201446,0.5268579908481732,0.11520546539787158,32,False,0.054897654969440546,point_m2ae_lc_30_configurations
point_m2ae_encoder,C2A3v2,C2,A3,v2,"[512, 256, 64]","[24, 16, 16]","[0.32, 0.64, 1.28]",multi_level,1.25,Raw,raw_features,logistic,"{'C': 0.001, 'l1_ratio': 0.1}",0.5,0.5,0.0,576,False,0.0,point_m2ae_lc_30_configurations
point_m2ae_encoder,C2A3v2,C2,A3,v2,"[512, 256, 64]","[24, 16, 16]","[0.32, 0.64, 1.28]",multi_level,1.25,PCA 32D,pca_features,logistic,"{'C': 0.1, 'l1_ratio': 0.5}",0.5718157181571815,0.5189071465000636,0.10041620615060898,32,False,0.05316586728779457,point_m2ae_lc_30_configurations
point_m2ae_encoder,C2A3v3,C2,A3,v3,"[512, 256, 64]","[24, 16, 16]","[0.32, 0.64, 1.28]",multi_level,1.5,Raw,raw_features,logistic,"{'C': 0.001, 'l1_ratio': 0.1}",0.5,0.5,0.0,576,False,0.0,point_m2ae_lc_30_configurations
point_m2ae_encoder,C2A3v3,C2,A3,v3,"[512, 256, 64]","[24, 16, 16]","[0.32, 0.64, 1.28]",multi_level,1.5,PCA 32D,pca_features,logistic,"{'C': 0.001, 'l1_ratio': 0.1}",0.5,0.5,0.0,32,False,0.0,point_m2ae_lc_30_configurations
point_m2ae_encoder,C2A3v4,C2,A3,v4,"[512, 256, 64]","[24, 16, 16]","[0.32, 0.64, 1.28]",multi_level,1.75,Raw,raw_features,logistic,"{'C': 0.001, 'l1_ratio': 0.1}",0.5,0.5,0.0,576,False,0.0,point_m2ae_lc_30_configurations
point_m2ae_encoder,C2A3v4,C2,A3,v4,"[512, 256, 64]","[24, 16, 16]","[0.32, 0.64, 1.28]",multi_level,1.75,PCA 32D,pca_features,logistic,"{'C': 0.001, 'l1_ratio': 0.1}",0.5,0.5,0.0,32,False,0.0,point_m2ae_lc_30_configurations
point_m2ae_encoder,C2A3v5,C2,A3,v5,"[512, 256, 64]","[24, 16, 16]","[0.32, 0.64, 1.28]",multi_level,2.0,Raw,raw_features,logistic,"{'C': 0.1, 'l1_ratio': 0.4}",0.4200542005420054,0.5501474510178928,0.06213211883635472,576,False,0.09215070254815534,point_m2ae_lc_30_configurations
point_m2ae_encoder,C2A3v5,C2,A3,v5,"[512, 256, 64]","[24, 16, 16]","[0.32, 0.64, 1.28]",multi_level,2.0,PCA 32D,pca_features,logistic,"{'C': 0.1, 'l1_ratio': 1.0}",0.47425474254742545,0.5376572438976015,0.06628960343119861,32,False,0.04018200141945946,point_m2ae_lc_30_configurations
